f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,target
36.32189,15.838595,3,3.028784,373.9235365,10.83069762,593.6343165,450.7186159,Batch3,29.70912015,0.972066271,41.18238946,11471.945
38.468544,16.444944,3,2.8611732,378.6268903,10.54368943,613.4246858,393.0980848,Batch1,22.52596973,0.911988675,47.78124184,11586.825
34.64877,16.966862,3,2.885759,389.5779161,11.02585688,564.7043627,375.8580752,Batch1,20.50459532,0.540962695,56.83255056,11568.378
32.510662,17.585321,3,2.840887,382.0760335,10.75141394,602.3571882,422.7543292,Batch4,25.05444399,0.722567599,40.75030494,11476.089
37.534157,18.35873,3,2.9828076,383.0767665,11.34864006,563.598491,413.0624706,Batch1,24.91733205,0.536699829,52.78362439,11513.782
36.630924,16.793833,3,2.9989583,369.0448061,11.2196491,562.3352672,386.8772691,Batch2,18.62016715,0.664893282,48.06528366,11582.695
33.696133,17.282839,3,2.9091299,371.1924591,9.685396879,609.033988,387.8031017,Batch2,12.24731886,0.675751539,44.09166941,11471.906
37.93284,17.458582,3,3.0034323,397.9872502,9.631229463,584.2668306,393.8031339,Batch2,22.36962046,0.799816665,52.22809735,11568.022
44.65661,16.431282,3,2.9480042,372.6479897,9.939000364,619.402973,382.0252424,Batch1,17.18312735,0.987947784,56.62122006,11597.296
35.953846,16.684763,3,3.022562,396.5620825,11.28091095,631.6866049,428.1265547,Batch1,25.85689973,0.58488172,49.34679109,11574.1455
33.677643,18.45119,3,2.9125223,377.569388,9.238952803,571.1512939,421.6494246,Batch3,25.89040783,0.664575482,42.93474779,11466.74
60.748085,22.661413,3,2.975564,380.0228794,10.81580591,617.9618271,398.4855418,Batch3,20.13393651,0.793551247,46.1230244,11581.308
36.19664,16.68682,3,3.118534,390.7036516,10.79003447,601.1615999,393.7640143,Batch1,22.32707866,0.585710428,59.627065,11567.914
52.59948,23.251225,3,2.7939603,392.7189242,11.43011845,568.96954,390.1556396,Batch2,33.81520846,0.855354831,42.22183773,11492.663
29.368736,18.63655,3,2.6250744,378.8918744,10.64427095,612.1274085,381.1815154,Batch1,28.87564263,0.701829858,43.2143004,11461.91
63.850395,29.808624,3,2.9496264,376.1175695,9.425432488,608.7573442,359.4266329,Batch4,22.73873615,0.974786148,59.80355696,11513.955
36.71724,17.270561,3,3.0963264,379.4407955,9.732516031,601.2513494,379.5025154,Batch4,36.45979663,0.814935473,57.64202847,11563.386
39.476555,17.874292,3,3.1275218,383.3795753,9.554403582,634.1176964,385.3321484,Batch2,19.01531294,0.681540356,54.14257489,11519.425
36.354942,16.727262,3,2.9382484,388.9130369,10.06964483,601.6863757,410.2452407,Batch4,20.93652638,0.859736561,43.01966507,11575.482
37.758976,18.079239,3,3.0725818,380.0422986,10.35367875,639.2412092,435.116736,Batch1,24.44742915,0.919377289,44.810983,11514.783
37.15943,16.906197,3,2.9256337,386.188863,9.567646779,600.7383051,393.5272359,Batch1,17.34496467,0.900239882,43.60364408,11573.895
38.085407,17.769043,3,3.147789,396.3835973,11.67652959,569.2681631,453.9232596,Batch3,33.95154582,0.631382197,52.6190971,11565.618
36.1175,16.950777,3,3.0341814,383.8130961,9.439774902,597.6377001,441.008496,Batch4,25.91576019,0.708491676,47.97737775,11568.446
36.444527,17.056374,3,3.133627,383.1165286,11.57688274,574.586301,458.3282033,Batch4,21.05025572,0.726088831,40.95558272,11582.269
40.591984,17.790787,3,2.9820926,364.8108917,11.44813043,607.7706788,446.3823345,Batch4,27.23893476,0.694191696,45.82584605,11576.468
37.796146,15.576433,3,3.056417,353.6926986,11.21864204,615.450574,417.8398544,Batch4,25.73027924,0.655431791,57.21306452,11487.225
84.90391,26.083344,3,3.1686888,383.8837573,9.944986714,597.4748223,415.8327217,Batch2,23.47674458,0.8763739,55.92084667,11570.789
54.93426,28.222393,3,2.959696,379.0517577,10.7739607,567.8162374,364.2478739,Batch2,18.95742417,0.506112122,52.86023608,11485.294
36.098473,17.584772,3,3.0082743,374.8521733,9.478103093,597.4913119,429.4639174,Batch1,17.81894037,0.646772114,41.71087028,11513.448
32.819954,18.123617,3,2.641554,382.435302,11.22872563,566.5163372,416.0227543,Batch4,35.93400499,0.570808628,57.65581638,11454.492
52.115883,20.65065,3,2.9062426,379.3959627,10.44081217,614.5700764,405.7625314,Batch3,18.23632557,0.564384658,50.69035617,11581.593
36.286327,17.20037,3,3.1399014,391.2778025,10.17254383,623.229458,426.261556,Batch1,33.4898276,0.638479333,49.8915202,11566.602
36.48124,16.768782,3,2.9369314,380.8611087,9.521004123,636.9904262,398.8452627,Batch1,20.77620426,0.881076546,58.68127154,11574.134
41.06628,17.489752,3,3.13371,372.5307671,8.517995105,571.9041686,407.6245629,Batch2,28.95016284,0.984710935,40.17688054,11575.722
36.23405,17.095406,3,3.0402353,389.9016624,9.669167314,602.5936268,393.8187535,Batch1,27.32716545,0.757309233,51.11794414,11588.126
55.04872,21.001993,3,3.1611936,377.8286893,11.39023856,605.4029894,428.9107983,Batch3,28.3270935,0.669485909,55.82488782,11575.434
71.70318,23.620201,3,3.1979709,385.2653668,10.17773326,633.7981227,446.4272068,Batch4,28.66007136,0.914585233,41.27380949,11547.638
60.314503,22.43166,3,2.9262478,375.2258929,10.36453691,610.1821312,442.4929433,Batch1,16.94217189,0.533551713,47.14344135,11571.8
42.502823,17.937254,3,3.1477847,373.5017311,11.02444349,571.6407717,436.4627799,Batch3,21.61827004,0.546583971,59.54970369,11565.663
39.98946,17.295475,3,2.8859699,380.8416823,11.9445351,594.9081059,351.5166475,Batch2,18.1597602,0.672683157,44.23572103,11588.837
37.41868,17.396484,3,3.0593016,380.1282864,11.56000372,612.3810023,450.306851,Batch2,25.9465053,0.72420425,50.62358867,11559.933
35.16774,17.251688,3,2.9880977,384.7982704,9.722131997,616.0227546,380.2363293,Batch4,18.38327834,0.898918935,54.92138052,11545.655
33.340702,18.996893,3,2.767582,377.3135425,8.945943543,629.0459199,447.6771337,Batch1,15.09476411,0.96263197,47.80747705,11462.386
37.17458,17.571957,3,3.050304,361.6364022,12.38769141,574.4405696,371.6664913,Batch3,23.81261332,0.765638267,48.15746493,11527.438
38.277515,17.537886,3,3.0834897,375.6722612,12.31519329,636.1233717,398.3610327,Batch2,13.95460474,0.747822335,41.26536704,11565.309
39.63328,17.80544,3,3.1147847,387.9381847,10.65076288,564.731153,432.4338674,Batch3,26.29369097,0.60650551,43.80186697,11512.514
35.739285,16.909857,3,2.9847615,377.0262392,9.483609404,638.7009708,420.430684,Batch2,18.71185238,0.725590772,57.61218451,11566.321
36.568993,17.245134,3,3.0148046,377.536166,11.27058123,628.6213674,395.7514132,Batch2,20.79710126,0.961822116,56.36635281,11562.638
51.85155,19.500887,3,3.2399044,389.8637651,10.41361305,612.8218226,424.6486242,Batch4,13.59792013,0.696449768,46.09277045,11569.202
69.921104,40.222195,3,2.9188364,372.8802677,10.4096151,618.79964,410.3844461,Batch3,33.25051107,0.605341244,47.63422598,11505.015
35.995964,16.774616,3,3.027229,364.5719678,11.21556707,565.8153605,380.3309937,Batch3,17.68542557,0.668647515,48.80820847,11574.504
36.77524,16.76986,3,3.055827,378.3936888,10.7674998,563.318389,421.096239,Batch3,23.17999383,0.757297306,46.91887257,11576.912
34.90583,17.259865,3,2.9779725,375.1582605,9.551348071,568.1412637,372.4671795,Batch2,16.04130704,0.799292515,53.07823408,11542.948
38.855186,16.39587,3,2.8785837,370.3375368,10.24020645,566.9887852,426.3387113,Batch4,20.82166096,0.71621494,40.25656862,11586.474
57.581406,25.398304,3,2.9717195,378.2462154,11.02892234,603.7904987,350.3421965,Batch3,33.75910891,0.87926809,57.60336112,11519.9
39.95099,17.61585,3,2.9378169,384.9150565,10.90820178,577.235519,410.3649765,Batch1,26.48738368,0.792226691,46.01298187,11582.801
38.144638,17.72467,3,3.0701473,379.9071144,10.70961326,628.816451,394.117439,Batch3,21.38184502,0.832524067,57.44746924,11527.946
64.082726,23.826195,3,3.0367332,383.0698107,11.24673836,595.6598898,383.3414151,Batch2,24.8291326,0.931459462,49.08771635,11569.765
98.43717,15.836113,3,2.9727757,398.134077,10.21062641,615.6408381,406.7278764,Batch4,22.19720472,0.932844285,55.52661983,11485.95
60.02913,26.69263,3,2.9884834,376.5712114,10.64293582,612.2298474,420.9842796,Batch3,24.5378971,0.601754156,56.51559678,11540.005
34.87566,17.218327,3,2.9631805,382.7834863,7.79953672,585.5882431,456.1843493,Batch3,28.7193436,0.811672372,46.02577647,11548.5205
35.989197,16.843187,3,2.9343715,374.9078664,10.14027984,579.4534059,441.6370939,Batch3,23.34451005,0.858320431,52.80649618,11574.114
34.61271,18.56356,3,2.896575,371.5364028,11.11112233,587.3965028,428.8864871,Batch1,26.09995737,0.572926477,52.14827952,11464.149
33.888603,17.186405,3,2.8985417,374.1509235,10.18768443,623.7326699,402.6863603,Batch2,26.18247749,0.921384919,49.52028204,11513.293
57.40037,22.048801,3,2.9171906,375.2124143,10.12701809,606.9021479,393.1358532,Batch1,23.36927176,0.590234931,49.39137354,11578.679
36.138046,16.350628,3,2.8762527,383.594758,9.666837639,580.283093,353.578262,Batch1,21.32037005,0.899639712,46.10406541,11585.742
36.06989,17.482998,3,3.0030398,403.4907579,11.30269271,625.4277154,389.5006593,Batch2,22.37408322,0.580732878,46.20381023,11525.202
61.447315,20.380323,3,3.256034,372.8395656,10.93877062,564.3807509,443.3214853,Batch2,28.49592626,0.870889268,50.96303217,11575.787
40.06228,17.742256,3,2.8755674,375.8337469,11.16033168,615.93467,392.242704,Batch3,28.91208352,0.574073989,40.64541236,11585.61
40.0224,17.58056,3,3.1135194,379.3687699,9.11902883,595.1280645,400.7743499,Batch2,19.31102834,0.689414655,58.67328764,11568.997
33.867916,18.02509,3,2.9017785,383.9579885,10.37163997,618.5032309,379.9017866,Batch3,23.69505333,0.571758067,52.99958646,11476.49
36.988216,16.77813,3,3.020935,382.6355081,10.27591119,634.1969024,380.1546035,Batch1,21.23539065,0.635357548,48.8688708,11581.383
38.621384,15.103565,3,3.0436597,392.8409579,10.27554263,620.0027278,356.8058937,Batch3,28.99976215,0.992257389,41.23612004,11476.371
39.362583,16.856508,3,2.919034,355.7360793,10.00717797,595.3572284,417.5184318,Batch2,22.6439848,0.553837828,52.6002502,11583.339
35.64803,17.474627,3,2.9656146,356.1307013,10.22311658,572.0780545,399.2876343,Batch3,36.00461909,0.703232413,40.35485325,11504.481
43.180576,17.595652,3,2.7073586,375.0412183,11.17971583,624.5080781,416.6556888,Batch1,26.08948695,0.83845967,53.5973439,11454.652
36.415833,16.829876,3,3.0296588,390.9730019,8.969718917,596.8564422,410.157559,Batch2,30.90998227,0.547299285,41.45048895,11575.196
36.841194,16.56541,3,3.0829146,364.3435197,11.92183581,566.0249859,437.8729046,Batch2,19.92694587,0.554516494,53.1220438,11479.526
50.03126,19.312597,3,3.1573622,349.9236766,10.8870729,617.5244318,432.6113104,Batch4,25.05861075,0.571631436,48.11775533,11566.104
36.50065,16.77854,3,2.993203,385.7117941,10.46613448,583.3481573,434.8599238,Batch3,28.08086549,0.822493189,53.2525699,11580.292
38.47823,16.161741,3,3.011614,382.4365722,11.22546732,563.9110584,404.9162908,Batch3,19.83349879,0.954668459,42.76994651,11483.64
46.817413,19.507801,3,3.089236,369.0979159,9.338532204,632.2200812,388.9269486,Batch3,25.10171356,0.912994727,42.34765818,11570.6
38.140903,17.991106,3,3.1101327,370.144604,9.968239276,598.6480874,452.678025,Batch1,30.25929516,0.99152762,44.94848082,11526.581
69.4587,22.577013,3,2.880139,370.3025628,10.40313965,582.4768843,355.9696751,Batch1,23.36274996,0.789068942,48.23022636,11589.3
31.781595,18.780525,3,2.61324,381.1053532,11.5924483,617.3109246,366.7883439,Batch2,20.74123748,0.980738652,45.06061904,11457.769
33.26589,18.171017,3,2.9322126,373.7368472,10.46280274,630.8721902,396.1559001,Batch2,34.01479728,0.652467083,41.64030769,11467.952
34.962223,16.603456,3,2.960515,384.9406392,10.86004374,560.024566,417.5353418,Batch1,19.14127349,0.710752297,46.50056197,11478.415
33.94529,17.170416,3,2.8814921,351.4537334,10.0283368,615.0281748,350.9020412,Batch3,25.77945314,0.698020684,54.115218,11526.542
39.229126,18.672602,3,3.133376,371.4314813,10.88947366,621.3609355,429.1255101,Batch3,21.45861831,0.52367874,51.66172208,11505.92
34.400562,17.198864,3,2.9372947,368.7394604,11.84179167,576.7941942,411.4599197,Batch1,20.31582881,0.914852634,59.2664911,11536.083
37.800068,16.94946,3,3.0064924,377.4365932,11.29642135,599.1699065,403.3173035,Batch3,28.70828541,0.512359094,48.71843322,11583.116
35.145927,17.332624,3,2.8770688,374.6195224,10.43483521,567.1428719,396.5844543,Batch1,23.97232044,0.864938126,46.6560471,11554.482
42.701828,16.05816,3,2.8909175,387.9784378,11.04039268,619.7399906,407.1435735,Batch3,27.02943233,0.703532391,53.87359055,11597.315
36.533092,16.8143,3,2.8863463,361.4066323,10.96201356,627.7964815,367.7964308,Batch3,13.72427139,0.503123858,48.23917579,11574.733
37.52745,17.91427,3,3.046788,380.4549148,10.90527014,568.6549326,361.9582913,Batch4,27.51559891,0.644973451,52.36618537,11489.767
38.391037,17.81233,3,3.1406302,385.5833642,11.38956269,625.3168203,381.8601227,Batch2,21.39702044,0.673063848,58.92574561,11568.831
36.308773,16.7415,3,2.9080005,398.5664744,11.38358216,621.7256136,428.0455271,Batch3,15.60574024,0.982351236,49.98378457,11579.4375
50.275093,19.465681,3,3.1044967,375.1823403,10.39827312,587.7530656,414.7116672,Batch3,34.42369777,0.830539549,49.96350012,11529.702
58.106342,27.928415,3,2.9504936,383.244586,11.01350325,615.2231624,402.8135319,Batch1,28.00506763,0.771785796,55.50333047,11477.754
41.417103,17.920618,3,3.125465,361.9613721,10.19352406,560.0038499,412.8673062,Batch4,26.13638706,0.563525282,55.1215331,11571.344
66.245674,34.95954,3,2.9449174,356.080438,9.761542083,634.5438124,411.5183814,Batch4,31.24709425,0.69555217,50.32462893,11498.942
39.877686,18.995016,3,2.6793444,388.4477438,10.284405,604.0306588,383.7746118,Batch1,26.23784641,0.517882177,41.29440698,11459.722
73.33326,35.04465,3,2.8204038,379.9443971,10.43897748,609.6271091,360.7201542,Batch1,21.00692995,0.880842709,59.61573988,11505.035
131.36745,26.484587,3,2.8204823,391.7851269,9.170735209,613.1727531,448.6460606,Batch1,24.12516195,0.581388351,47.54640842,11494.672
43.1135,18.537947,3,2.9759564,366.2659711,11.18826605,604.9095214,415.9902389,Batch3,21.60816893,0.79721785,46.33412833,11597.767
34.80504,18.482437,3,2.906916,385.1990214,8.286139662,628.541111,426.75228,Batch1,22.49823554,0.849695769,59.63093667,11462.864
84.51269,66.776855,3,2.7572107,398.6881784,12.67185355,608.7761466,401.0396947,Batch2,18.71148167,0.683254564,57.44270434,11517.819
42.452393,16.665974,3,2.873606,384.1970561,11.70150331,632.6207993,433.2128638,Batch1,20.14989712,0.816296576,46.60433284,11594.458
29.712448,18.573902,3,2.6575575,382.7658151,10.29119302,606.5865298,414.294699,Batch3,29.47292766,0.882116431,46.16618112,11463.951
32.980694,19.296408,3,2.8019197,380.0855608,10.50754109,573.6897938,355.9181234,Batch2,26.66037719,0.592061898,54.41908285,11457.023
54.766045,20.161049,3,3.1012855,364.2911854,10.7423775,633.0850045,447.9106739,Batch3,22.48493474,0.800430164,46.68631805,11545.963
82.76541,74.426445,3,2.7616594,393.5557294,10.02867169,614.5301999,383.6089761,Batch2,19.85984068,0.866941568,45.02863926,11523.668
36.489315,17.155493,3,2.8989167,373.8914236,10.65409532,615.9391196,365.1679855,Batch2,22.97301511,0.678524045,59.59341694,11561.59
35.483177,17.236425,3,2.929376,385.0448326,10.38480002,638.83854,359.6845108,Batch2,16.58075099,0.581245579,51.31420476,11547.643
48.613834,9.327716,3,2.9664614,364.3696569,10.42458183,566.0157243,429.2484345,Batch3,25.633153,0.643058011,55.24995243,11482.366
36.212627,16.461357,3,3.0634768,368.2054034,10.64516885,594.2874086,427.4365203,Batch2,29.72735741,0.966537333,54.26109919,11489.169
32.917725,18.654963,3,2.8532755,394.350874,9.449177761,579.1276314,427.0178337,Batch4,36.8348633,0.678723977,55.11051989,11464.149
36.77765,17.838633,3,3.0337784,376.5269771,10.53165578,610.4341172,450.732805,Batch4,19.48370639,0.553850294,58.06779952,11488.123
35.481834,17.147326,3,3.0827107,394.5327548,10.6307582,624.5449347,388.3837324,Batch3,29.51901223,0.541363254,50.01536666,11569.056
35.453476,16.770138,3,2.9767568,379.2176934,10.6030797,637.3048567,411.7246362,Batch4,21.46394277,0.590247533,55.06756359,11569.906
56.45311,20.696215,3,3.159072,361.5810223,10.3273354,596.3676886,418.1445141,Batch2,19.35771855,0.563756168,55.93627669,11528.94
74.8901,38.918118,3,2.8715334,388.920676,11.41028622,622.8974585,457.7430011,Batch1,19.35550936,0.74752183,58.92769171,11509.95
30.546797,18.05608,3,2.7153146,374.1010768,10.21707796,633.3641274,384.3580758,Batch1,25.70367863,0.673775722,54.26193406,11477.773
35.808735,16.600666,3,2.9880137,386.9868881,10.68186073,614.6660346,455.196432,Batch2,20.34603188,0.920702827,57.85231599,11551.471
48.423946,18.752714,3,3.188023,380.2521087,11.53783803,579.4186042,366.3607766,Batch4,21.96577114,0.940539266,41.900762,11571.11
35.505684,16.961641,3,2.9296632,364.5688177,10.43649909,608.6283321,434.0401602,Batch2,22.79799335,0.736639694,42.52193188,11566.1
46.77305,13.926125,3,2.9584897,381.6429477,10.67157061,637.5961638,419.617449,Batch1,21.3001608,0.944263552,43.16692379,11494.816
37.56562,17.535616,3,3.0482395,401.9622314,10.42289229,639.0043063,439.8585641,Batch1,20.93707724,0.725230819,42.89626144,11536.198
30.05242,19.203503,3,2.6697521,384.9298646,11.48989583,611.3887859,353.1554131,Batch3,12.85420119,0.820981062,41.75037625,11458.287
34.96625,17.488214,3,2.9537134,379.4248225,10.29382035,630.9590206,358.5944147,Batch1,25.43476645,0.581267416,42.45147572,11522.93
32.000107,18.002367,3,2.7280583,390.753434,11.52668366,576.0279491,357.6665358,Batch3,25.33835745,0.526291281,59.9182057,11469.277
45.655144,18.73728,3,3.1230745,382.1066847,10.41712968,579.6862884,415.2255401,Batch4,21.01327575,0.580042588,45.44370059,11550.621
38.14348,16.970495,3,2.9126797,382.0953423,9.812432221,636.231009,416.3229674,Batch2,26.80192135,0.625922618,49.56096214,11579.97
39.93292,17.60856,3,3.117083,369.0837483,11.04349854,570.81883,449.6715378,Batch3,31.98453766,0.875490947,56.43230739,11574.283
66.03434,21.26973,3,3.2018983,382.3384803,10.25626573,575.288515,401.4363866,Batch2,25.11789916,0.586752621,42.36609348,11575.604
31.49675,18.148373,3,2.6439624,390.3544342,10.99640072,593.6438879,357.4853961,Batch3,31.6512889,0.565327348,46.34730013,11454.448
36.95889,17.179417,3,3.0824037,371.6393785,8.316476492,607.166743,373.0482342,Batch4,36.1906596,0.96380469,43.1857204,11554.594
66.850266,21.231464,3,2.8548484,394.2449582,10.50416421,608.3053775,350.8880404,Batch4,37.65262345,0.844401211,41.25112232,11587.175
65.813416,21.810335,3,2.88885,379.0829398,10.13231576,583.3580807,435.4385978,Batch3,19.05881957,0.736652793,59.21506761,11585.565
34.5747,17.11648,3,2.9147959,371.1223049,9.649393051,633.6491118,439.7159381,Batch3,19.08468497,0.547484197,57.16715672,11531.762
64.49706,31.91526,3,2.8902445,389.9763208,10.0574072,633.2079926,459.7734458,Batch4,22.77785002,0.925895456,57.5859599,11501.81
182.8895,9.797876,3,2.7283313,377.1320576,10.04103748,591.3654442,395.3413894,Batch2,25.64357601,0.554129215,57.37360266,11492.563
31.761057,18.997725,3,2.5998118,387.5951489,10.46161136,594.7433416,352.1228213,Batch4,32.93326,0.805523266,43.09133668,11454.255
37.355114,17.940538,3,3.107839,377.0824137,9.406138831,616.1997693,375.820287,Batch2,28.13620611,0.833838246,55.69993792,11533.365
36.71099,17.13054,3,2.8362598,379.4017386,10.75301902,613.0396717,414.6545754,Batch3,18.98356435,0.700069403,54.55742404,11584.151
60.859238,21.762335,3,2.973785,384.935602,11.59297183,590.5837612,455.8137264,Batch2,21.94171296,0.955608363,58.50830721,11580.639
66.82979,20.525944,3,2.7708693,382.9089706,10.7247428,593.1395401,361.3936407,Batch3,24.78999896,0.525350306,44.38644545,11592.075
35.517532,17.028385,3,3.098494,360.0446822,11.14719089,587.8431155,363.3730322,Batch2,17.55420011,0.909058453,48.28088774,11559.492
69.34391,38.139046,3,2.9927914,368.7875626,11.37564996,578.8308006,427.1934884,Batch3,25.06834229,0.776897199,45.89857025,11501.732
35.731747,18.272827,3,3.0441675,389.2940998,11.48919161,596.651069,423.3927761,Batch1,19.05782204,0.805601862,45.15835637,11509.543
33.65866,17.458782,3,2.9328208,378.6786341,11.99611095,614.9147306,377.5556991,Batch1,16.74639433,0.993412781,53.04763375,11469.525
34.106068,17.255455,3,2.9171643,374.762687,10.1006384,619.3573364,439.445927,Batch4,20.2650736,0.791323902,43.278867,11545.397
38.300858,17.549473,3,2.971593,366.4142598,9.925212812,622.3098919,364.1656631,Batch4,27.05510527,0.898513993,49.29614239,11573.856
36.238937,16.7648,3,2.931586,369.2026368,11.12677252,589.9785611,451.8316029,Batch3,27.02057855,0.576765383,52.93280895,11577.796
50.230003,20.329535,3,2.8818145,359.7820136,11.06661298,621.1708795,372.1135123,Batch2,25.48326958,0.904644796,42.60606134,11582.815
35.92579,17.104671,3,2.8318474,378.9871928,11.12054024,560.5213053,358.948761,Batch3,29.9580683,0.880536454,45.13960275,11556.831
37.181206,17.017094,3,3.0043094,374.0156242,12.01142596,598.163995,387.3474295,Batch1,29.42791617,0.984055037,59.34732116,11578.268
47.234863,19.652597,3,3.1527393,370.3341211,10.50909593,623.512352,370.6625417,Batch1,26.02190671,0.967855317,55.90858663,11529.296
36.785275,16.618837,3,3.0637784,379.3187657,10.84092525,610.4035777,407.9635348,Batch3,25.33190925,0.606993273,53.53909353,11574.963
34.42633,17.346973,3,2.9154365,383.6397063,9.715689399,597.9250499,425.5531191,Batch1,25.64773353,0.732466565,57.11938414,11475.874
37.715416,16.842848,3,2.8686235,400.9319793,12.2082569,611.5713605,404.0013736,Batch4,24.2617741,0.955741589,40.27936904,11577.901
30.7424,18.174494,3,2.6450696,364.8811658,10.23076406,632.5556803,422.6668065,Batch3,14.12828637,0.820382535,40.12148869,11458.384
35.100014,17.204037,3,2.9606516,391.5938104,10.25342726,605.310544,390.1412566,Batch4,30.67742422,0.731850197,43.07933272,11561.752
37.111725,18.863234,3,2.8242323,389.7310156,10.22260009,623.9828953,353.0714857,Batch4,26.98761416,0.554469381,49.90514239,11516.505
41.638096,17.842735,3,2.897627,372.2090726,9.984083313,638.459418,457.1470537,Batch4,18.91836277,0.675878784,51.39947414,11582.437
36.210102,17.72518,3,2.8912942,382.0323595,9.916450361,616.4454562,440.1354855,Batch1,32.1390831,0.832619975,42.27377063,11485.402
38.844112,17.694735,3,2.9295285,375.4236675,10.08103657,605.8660611,358.0760706,Batch2,22.05010066,0.888457241,41.4457124,11480.886
37.368217,16.992922,3,3.0455759,381.8568858,9.407363258,562.9988758,399.4094036,Batch2,24.46115499,0.723583457,56.56668262,11507.664
39.33068,18.11221,3,2.8856921,395.0913101,9.871745664,589.9582319,419.8520977,Batch2,30.11787798,0.527922247,49.28936963,11586.09
35.79716,17.186014,3,3.0411587,386.0560623,12.05917049,605.2354187,370.9653698,Batch4,26.10069679,0.816586091,59.84988852,11558.612
30.889278,19.29458,3,2.5852387,385.0860837,11.08852411,623.7765257,413.5787472,Batch3,31.67687921,0.960793196,44.58693318,11454.006
36.683582,17.163212,3,2.9661741,375.6969068,11.24072334,595.0483832,408.701348,Batch4,23.2394925,0.748205374,52.94402224,11563.53
64.18652,24.537086,3,2.9747732,365.1594334,11.44176703,636.8046621,372.9091707,Batch4,33.45586606,0.964212351,56.08776331,11536.65
38.19787,17.44411,3,3.096367,377.9153179,11.96730765,581.7435002,365.533134,Batch3,21.1109855,0.677050362,57.45276312,11532.599
58.821213,20.974274,3,3.1159983,392.0660815,9.082861959,619.5653756,433.4858519,Batch2,31.58811165,0.943182885,46.12638031,11557.491
36.685852,17.585949,3,3.0098891,364.7283214,9.516093508,593.5225134,385.4845091,Batch2,13.67445391,0.893169876,43.86560766,11515.721
49.015556,19.275719,3,2.8806052,369.4491063,9.857021071,598.8790796,376.8444587,Batch2,19.49903974,0.980870775,44.52189147,11590.501
51.169582,17.720747,3,2.926072,381.2626774,10.12421616,624.2001627,431.1666188,Batch4,26.48983069,0.895510618,53.33485539,11498.544
36.216305,17.551434,3,3.0308783,370.1534522,10.25954449,583.6972209,430.9675561,Batch4,22.99777287,0.660739875,50.44659676,11539.826
34.39593,16.973106,3,2.8577373,372.0747655,10.14241796,567.7449645,380.4041822,Batch1,24.6262569,0.950283764,51.97982765,11548.154
70.11432,38.735172,3,2.9553378,375.7640142,10.67544713,601.6204468,445.9825307,Batch2,25.2082546,0.834865538,40.41057236,11496.79
37.210064,17.72989,3,3.136985,366.343826,10.52823631,602.3035689,425.7075182,Batch4,19.04548696,0.581034663,47.81946418,11543.826
47.248104,17.35509,3,2.913198,370.2587815,9.921732164,623.7734218,388.034064,Batch1,19.42035193,0.52298254,46.20296932,11598.04
36.26215,18.03486,3,3.0301526,387.0342792,8.759560978,637.4655365,397.0238615,Batch4,26.16061024,0.682922802,57.27562581,11470.411
33.845234,17.067537,3,2.975298,366.9263022,9.705705036,564.4240549,429.9380655,Batch4,21.66833524,0.893432075,55.52517378,11562.066
34.455498,16.294258,3,2.73027,364.0212787,10.06060908,607.3351579,373.2742216,Batch2,31.70516929,0.809107298,48.59143729,11453.97
71.57255,24.067238,3,3.1418738,373.6997502,10.30233645,614.5022824,401.5636872,Batch3,24.04026422,0.76356358,52.61059162,11563.205
66.16403,30.750086,3,2.9056764,387.319555,9.596266033,638.8641081,421.8914176,Batch4,28.59375622,0.501863817,40.95358787,11474.47
36.95797,17.390125,3,3.1082053,378.0307819,10.10735483,635.4072171,409.3448403,Batch4,27.21425835,0.717750351,52.74502902,11573.5625
60.61119,21.58868,3,2.9469223,375.3541892,9.595210089,616.9960612,416.916118,Batch4,21.99419471,0.578861694,41.94409991,11563.205
39.959114,17.54034,3,3.1089506,380.443588,10.39934452,601.7431529,410.0833749,Batch2,15.09835607,0.727283699,54.28037562,11557.542
39.402634,16.893745,3,2.9490175,362.5429257,9.641526937,572.9219138,371.9150188,Batch4,30.92470684,0.995885161,51.47676897,11502.489
41.988403,18.798393,3,2.8829572,384.9470565,9.820876275,590.7341244,395.1225879,Batch1,20.10545462,0.939769412,46.00986485,11575.159
38.100708,16.07951,3,2.870439,383.8343503,9.453052695,606.809786,408.5184045,Batch2,22.98120972,0.655315302,47.41679993,11588.392
43.198093,8.254271,3,3.098933,375.9069153,10.37719944,618.0160317,435.8069017,Batch1,24.24578779,0.796753696,41.80183165,11483.84
49.69005,20.58343,3,3.0248132,390.0592451,9.806841784,610.8319646,421.9294661,Batch2,24.74494216,0.751047617,46.45576941,11559.858
45.466515,18.845356,3,3.1274502,368.725039,11.22542741,617.1298241,396.925004,Batch4,29.80979331,0.565023503,59.33685821,11541.859
37.946262,16.710802,3,2.9437456,391.2790899,10.82468021,594.3322004,457.1839815,Batch4,25.02912029,0.994903258,49.72369725,11589.526
35.002846,17.783098,3,2.9371264,381.5449367,10.44411851,618.2101832,361.8575074,Batch1,24.36322955,0.712587578,49.48481844,11471.571
36.049107,17.090565,3,2.907512,376.6344741,9.862011602,571.4993005,372.7485355,Batch1,30.09227978,0.752829519,52.58457578,11554.602
73.738716,24.59227,3,3.190498,379.8012636,10.80441624,573.0069049,387.5443871,Batch2,28.00326186,0.823799656,49.68887619,11570.35
